suite	count	threads	batch	mode	inproc_sleep_ms	recv_sleep_ms	recv_verify	n_total	n_ok	n_fail	wall_ms_q25	wall_ms_median	wall_ms_q75	throughput_tx_s_q25	throughput_tx_s_median	throughput_tx_s_q75	sum_build_ms_q25	sum_build_ms_median	sum_build_ms_q75	sum_pack_ms_q25	sum_pack_ms_median	sum_pack_ms_q75	sum_submit_ack_ms_q25	sum_submit_ack_ms_median	sum_submit_ack_ms_q75	sum_inproc_ms_q25	sum_inproc_ms_median	sum_inproc_ms_q75	bench_oneway_ms_q25	bench_oneway_ms_median	bench_oneway_ms_q75	submitted_q25	submitted_median	submitted_q75	batches_q25	batches_median	batches_q75	host	nproc
standard	384	12	16	zmq	NA	0	0	3	3	0	44.652954	47.979004	48.130982	7978.308713	8003.500880	8647.634356	271.604981	281.630371	300.665405	0.145874	0.154785	0.162353	22.500488	23.549805	32.568848	0.000000	0.000000	0.000000				384.000000	384.000000	384.000000	24.000000	24.000000	24.000000	Ada	12
standard	384	12	16	zmq	NA	0	1	3	3	0	36.692627	38.028076	51.812622	7975.856844	10097.802431	10479.198889	256.229615	271.580811	332.989502	0.137939	0.140869	0.172729	23.429932	24.650146	50.086792	0.000000	0.000000	0.000000				384.000000	384.000000	384.000000	24.000000	24.000000	24.000000	Ada	12
standard	384	12	32	inproc	0	NA	NA	3	3	0	62.357056	65.883057	68.971069	5578.734824	5828.509173	6177.837078	403.404419	427.651855	454.932006	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001953	0.002930	0.003052				384.000000	384.000000	384.000000	12.000000	12.000000	12.000000	Ada	12
standard	384	12	32	zmq	NA	0	0	3	3	0	41.590576	48.315186	216.735596	4472.405184	7947.811763	9480.708579	275.545288	277.172363	304.706909	0.193848	0.214355	0.220825	10.549682	12.847168	1768.608398	0.000000	0.000000	0.000000				384.000000	384.000000	384.000000	12.000000	12.000000	12.000000	Ada	12
standard	384	12	32	zmq	NA	0	1	3	3	0	49.960938	63.141846	66.326416	5802.925986	6081.545380	8260.996917	319.724853	371.738037	397.384155	0.233154	0.296387	0.298706	18.940308	24.648682	30.197998	0.000000	0.000000	0.000000				384.000000	384.000000	384.000000	12.000000	12.000000	12.000000	Ada	12
standard	384	12	64	inproc	0	NA	NA	3	3	0	76.434571	78.979004	80.022461	4799.468775	4862.051697	5029.478206	351.524048	357.541748	364.501465	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002563	0.002930	0.003052				384.000000	384.000000	384.000000	6.000000	6.000000	6.000000	Ada	12
standard	384	12	64	zmq	NA	0	0	3	3	0	94.716553	122.630127	207.552002	2222.152660	3131.367548	4439.807118	279.809936	285.938721	379.167358	0.194213	0.217773	0.268555	7.612793	9.601318	455.586182	0.000000	0.000000	0.000000				384.000000	384.000000	384.000000	6.000000	6.000000	6.000000	Ada	12
standard	384	12	64	zmq	NA	0	1	3	3	0	119.644043	194.796143	197.463623	1945.016916	1971.291602	5301.033835	197.098388	198.084961	247.014038	0.103637	0.114746	0.126221	254.106445	503.595947	575.653320	0.000000	0.000000	0.000000				384.000000	384.000000	384.000000	6.000000	6.000000	6.000000	Ada	12
standard	384	12	8	inproc	0	NA	NA	3	3	0	57.343994	67.119873	95.713989	4405.103004	5721.107365	6896.870847	474.611938	537.725830	665.359131	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.009888	0.010010	0.010498				384.000000	384.000000	384.000000	48.000000	48.000000	48.000000	Ada	12
standard	384	12	8	zmq	NA	0	0	3	3	0	47.063964	60.747070	77.731567	5187.757502	6321.292501	8912.445443	270.708374	310.736328	452.912598	0.189453	0.191650	0.562988	36.502075	50.012695	96.527710	0.000000	0.000000	0.000000				384.000000	384.000000	384.000000	48.000000	48.000000	48.000000	Ada	12
standard	384	12	8	zmq	NA	0	1	3	3	0	48.073120	56.128174	70.404053	5688.103273	6841.483943	8218.574981	333.856445	412.759277	515.078369	0.229370	0.299805	0.318725	34.685425	42.055908	67.532592	0.000000	0.000000	0.000000				384.000000	384.000000	384.000000	48.000000	48.000000	48.000000	Ada	12
standard	384	2	128	inproc	0	NA	NA	3	3	0	116.608643	117.501221	130.413697	2973.627393	3268.051155	3293.259332	180.338990	180.554932	196.457031	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000489	0.000977	0.001465				384.000000	384.000000	384.000000	3.000000	3.000000	3.000000	Ada	12
standard	384	2	128	zmq	NA	0	0	3	3	0	98.663452	104.525879	121.024536	3232.993822	3673.731367	3905.808340	140.241700	156.065186	187.613526	0.086425	0.093994	0.113159	2.013427	2.317871	6.226440	0.000000	0.000000	0.000000				384.000000	384.000000	384.000000	3.000000	3.000000	3.000000	Ada	12
standard	384	2	128	zmq	NA	0	1	3	3	0	103.109497	125.018066	156.654541	2555.476180	3071.556064	3900.283036	149.503174	179.630127	230.541992	0.079468	0.087891	0.136352	2.795654	3.053223	3.166748	0.000000	0.000000	0.000000				384.000000	384.000000	384.000000	3.000000	3.000000	3.000000	Ada	12
standard	384	2	16	inproc	0	NA	NA	3	3	0	119.268554	141.238037	156.219482	2480.896417	2718.814335	3332.704502	232.080200	273.590088	298.689453	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.006958	0.007080	0.009155				384.000000	384.000000	384.000000	24.000000	24.000000	24.000000	Ada	12
standard	384	2	16	zmq	NA	0	0	3	3	0	79.395019	91.824951	99.683471	3876.284063	4181.869907	4958.100607	139.835206	164.525391	177.685791	0.144409	0.155029	0.159546	14.201294	15.530762	16.144654	0.000000	0.000000	0.000000	1.737828	3.190718	6.827857	384.000000	384.000000	384.000000	24.000000	24.000000	24.000000	Ada	12
standard	384	2	16	zmq	NA	0	1	3	3	0	83.214111	96.431152	112.659545	3480.723966	3982.115641	4734.029764	144.242554	168.558105	202.638184	0.139893	0.170166	0.208985	19.026855	19.759277	20.867310	0.000000	0.000000	0.000000	0.417128	0.429141	0.443006	384.000000	384.000000	384.000000	24.000000	24.000000	24.000000	Ada	12
standard	384	2	32	inproc	0	NA	NA	3	3	0	148.533081	165.026123	167.493042	2293.129995	2326.904328	2617.556550	295.229126	329.125977	333.447022	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003907	0.004883	0.005005				384.000000	384.000000	384.000000	12.000000	12.000000	12.000000	Ada	12
standard	384	2	32	zmq	NA	0	0	3	3	0	69.979004	75.562988	83.997558	4618.126312	5081.853017	5522.523554	129.121704	142.328125	157.468750	0.097656	0.103027	0.109985	8.722168	9.778809	10.113770	0.000000	0.000000	0.000000	0.470670	0.470681	0.479604	384.000000	384.000000	384.000000	12.000000	12.000000	12.000000	Ada	12
standard	384	2	32	zmq	NA	0	1	3	3	0	64.588013	66.739014	69.078003	5565.313818	5753.755995	5951.977121	118.611328	122.697266	127.393067	0.088012	0.090576	0.093994	8.072632	9.627686	9.711548	0.000000	0.000000	0.000000	0.278336	0.300019	4.251455	384.000000	384.000000	384.000000	12.000000	12.000000	12.000000	Ada	12
standard	384	2	64	inproc	0	NA	NA	3	3	0	86.265015	89.542969	93.079956	4131.451046	4288.443921	4457.835658	169.672730	177.148926	182.919433	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000611				384.000000	384.000000	384.000000	6.000000	6.000000	6.000000	Ada	12
standard	384	2	64	zmq	NA	0	0	3	3	0	82.423462	97.763916	112.270019	3478.395551	3927.829568	4826.040474	159.065429	190.456543	218.745240	0.087768	0.107422	0.121582	4.739991	4.812012	4.884034	0.000000	0.000000	0.000000	0.284659	0.294754	0.405294	384.000000	384.000000	384.000000	6.000000	6.000000	6.000000	Ada	12
standard	384	2	64	zmq	NA	0	1	3	3	0	96.973999	102.521973	102.636475	3741.364650	3745.538542	3972.827752	180.605102	185.194336	188.809692	0.101685	0.106934	0.114990	4.640991	4.729248	4.986450	0.000000	0.000000	0.000000	0.332273	0.335272	0.350632	384.000000	384.000000	384.000000	6.000000	6.000000	6.000000	Ada	12
standard	384	2	8	inproc	0	NA	NA	3	3	0	105.668457	108.568848	112.540405	3416.362546	3536.926184	3636.747732	210.333008	216.448730	222.933227	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005127	0.006348	0.061646				384.000000	384.000000	384.000000	48.000000	48.000000	48.000000	Ada	12
standard	384	2	8	zmq	NA	0	0	3	3	0	73.121826	74.268799	121.411377	3724.305183	5170.408113	5252.802400	115.834961	116.414551	202.680298	0.153442	0.160156	0.277954	28.561645	29.100830	34.429932	0.000000	0.000000	0.000000				384.000000	384.000000	384.000000	48.000000	48.000000	48.000000	Ada	12
standard	384	2	8	zmq	NA	0	1	3	3	0	92.301880	110.889893	124.432984	3122.992861	3462.894508	4336.113205	151.893799	188.338135	209.405762	0.168213	0.188965	0.220459	29.585816	30.627686	34.955689	0.000000	0.000000	0.000000				384.000000	384.000000	384.000000	48.000000	48.000000	48.000000	Ada	12
standard	384	4	128	inproc	0	NA	NA	3	3	0	93.125000	95.853027	107.976562	3601.733102	4006.133250	4127.031558	251.367554	256.431885	276.148926	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000977	0.000977	0.001465				384.000000	384.000000	384.000000	3.000000	3.000000	3.000000	Ada	12
standard	384	4	128	zmq	NA	0	0	3	3	0	61.999145	63.995117	151.902466	3800.863354	6000.457799	6200.059638	158.998413	171.793945	383.462402	0.112671	0.123047	0.231690	2.703247	2.757812	11.750244	0.000000	0.000000	0.000000				384.000000	384.000000	384.000000	3.000000	3.000000	3.000000	Ada	12
standard	384	4	128	zmq	NA	0	1	3	3	0	74.919067	77.796143	121.819092	3625.716844	4935.977380	5133.100997	198.626099	202.583984	203.137939	0.150390	0.152832	0.154907	2.456910	2.997803	122.302613	0.000000	0.000000	0.000000				384.000000	384.000000	384.000000	3.000000	3.000000	3.000000	Ada	12
standard	384	4	16	inproc	0	NA	NA	3	3	0	77.246460	80.713867	96.231933	4096.894202	4757.546793	4981.138064	292.845093	308.508301	344.977173	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005371	0.006836	0.007324				384.000000	384.000000	384.000000	24.000000	24.000000	24.000000	Ada	12
standard	384	4	16	zmq	NA	0	0	3	3	0	79.612060	98.822998	106.064575	3637.391638	3885.735179	5121.616432	279.630249	357.690918	380.084961	0.221924	0.239746	0.273560	21.339844	26.102051	26.379517	0.000000	0.000000	0.000000				384.000000	384.000000	384.000000	24.000000	24.000000	24.000000	Ada	12
standard	384	4	16	zmq	NA	0	1	3	3	0	123.978516	206.038086	272.733520	1497.522475	1863.733097	5512.134458	159.256592	177.817383	206.462402	0.144653	0.153809	0.191040	292.070312	568.620605	865.552612	0.000000	0.000000	0.000000				384.000000	384.000000	384.000000	24.000000	24.000000	24.000000	Ada	12
standard	384	4	32	inproc	0	NA	NA	3	3	0	70.733032	72.479980	75.431518	5098.516302	5298.014673	5432.177346	251.150269	257.683350	262.478516	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000977	0.000977	0.001465				384.000000	384.000000	384.000000	12.000000	12.000000	12.000000	Ada	12
standard	384	4	32	zmq	NA	0	0	3	3	0	56.900024	63.135986	71.953491	5418.145793	6082.109781	6830.723356	203.519287	229.638428	261.917969	0.136474	0.145996	0.262573	8.958252	9.782715	9.816772	0.000000	0.000000	0.000000				384.000000	384.000000	384.000000	12.000000	12.000000	12.000000	Ada	12
standard	384	4	32	zmq	NA	0	1	3	3	0	127.526978	187.144043	343.774048	1409.637635	2051.895395	3853.222745	214.973877	228.007080	342.686035	0.147095	0.156982	0.224854	260.761475	511.980957	1008.916870	0.000000	0.000000	0.000000				384.000000	384.000000	384.000000	12.000000	12.000000	12.000000	Ada	12
standard	384	4	64	inproc	0	NA	NA	3	3	0	83.498535	91.967041	99.332031	3887.192350	4175.408883	4646.679852	257.937500	282.614746	297.587403	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000489	0.000977	0.002076				384.000000	384.000000	384.000000	6.000000	6.000000	6.000000	Ada	12
standard	384	4	64	zmq	NA	0	0	3	3	0	49.321533	51.354004	55.917480	6913.307184	7477.508486	7798.889713	144.906372	150.722656	165.367797	0.104493	0.105225	0.108399	5.053589	5.435303	5.578125	0.000000	0.000000	0.000000				384.000000	384.000000	384.000000	6.000000	6.000000	6.000000	Ada	12
standard	384	4	64	zmq	NA	0	1	3	3	0	119.208618	187.991211	193.169190	1989.324048	2042.648686	4828.882018	161.222046	179.970215	198.678955	0.111694	0.122070	0.131958	251.616943	498.265137	499.909058	0.000000	0.000000	0.000000				384.000000	384.000000	384.000000	6.000000	6.000000	6.000000	Ada	12
standard	384	4	8	inproc	0	NA	NA	3	3	0	69.244019	70.833984	72.741943	5282.569366	5421.126644	5548.530779	267.693481	271.860840	283.652344	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.009521	0.010010	0.010498				384.000000	384.000000	384.000000	48.000000	48.000000	48.000000	Ada	12
standard	384	4	8	zmq	NA	0	0	3	3	0	52.948974	54.243896	59.042969	6546.991381	7079.137468	7256.605246	173.218628	178.371582	196.239990	0.166260	0.182617	0.185424	28.730347	28.977295	29.610474	0.000000	0.000000	0.000000				384.000000	384.000000	384.000000	48.000000	48.000000	48.000000	Ada	12
standard	384	4	8	zmq	NA	0	1	3	3	0	119.672973	195.988037	197.175537	1947.573894	1959.303260	5407.909342	138.414551	141.084229	161.124512	0.130981	0.134521	0.169677	309.163574	596.522949	624.986328	0.000000	0.000000	0.000000				384.000000	384.000000	384.000000	48.000000	48.000000	48.000000	Ada	12
standard	384	8	128	inproc	0	NA	NA	3	3	0	95.251465	101.895020	116.911499	3339.631806	3768.584586	4051.141727	255.929565	272.365234	312.274658	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000977	0.000977	0.000977				384.000000	384.000000	384.000000	3.000000	3.000000	3.000000	Ada	12
standard	384	8	128	zmq	NA	0	0	3	3	0	73.294922	83.927002	104.360473	3826.238535	4575.404710	5351.719155	203.412109	227.167236	259.099609	0.118408	0.131836	0.148804	2.440063	2.605957	2.936889	0.000000	0.000000	0.000000				384.000000	384.000000	384.000000	3.000000	3.000000	3.000000	Ada	12
standard	384	8	128	zmq	NA	0	1	3	3	0	73.716431	75.247803	355.455444	2853.616320	5103.139043	5211.399737	185.692138	189.698242	213.901733	0.128418	0.135986	0.156372	2.951783	3.018311	803.687134	0.000000	0.000000	0.000000				384.000000	384.000000	384.000000	3.000000	3.000000	3.000000	Ada	12
standard	384	8	16	inproc	0	NA	NA	3	3	0	45.707397	48.295898	52.278442	7388.159669	7950.985745	8428.296995	319.189209	339.206299	357.997803	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.007202	0.009277	0.009643				384.000000	384.000000	384.000000	24.000000	24.000000	24.000000	Ada	12
standard	384	8	16	zmq	NA	0	0	3	3	0	38.274414	38.698975	210.896485	5462.554251	9922.743532	10034.046616	245.439697	248.238525	282.061523	0.170776	0.181396	0.210571	14.461182	15.264404	1064.177490	0.000000	0.000000	0.000000				384.000000	384.000000	384.000000	24.000000	24.000000	24.000000	Ada	12
standard	384	8	16	zmq	NA	0	1	3	3	0	186.216553	322.186035	324.937988	1181.848718	1191.857989	4417.047296	297.014893	326.601807	530.455933	0.212402	0.213379	0.217896	590.976441	1164.009277	1544.355346	0.000000	0.000000	0.000000				384.000000	384.000000	384.000000	24.000000	24.000000	24.000000	Ada	12
standard	384	8	32	inproc	0	NA	NA	3	3	0	54.603638	55.519043	57.587525	6676.725013	6916.545738	7034.475537	321.712524	330.795654	337.410767	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003418	0.004883	0.005005				384.000000	384.000000	384.000000	12.000000	12.000000	12.000000	Ada	12
standard	384	8	32	zmq	NA	0	0	3	3	0	38.365357	43.616943	44.133544	8702.056958	8803.918166	10200.151277	207.527221	233.939941	237.396973	0.198364	0.264160	0.283936	7.940918	8.552246	8.591675	0.000000	0.000000	0.000000				384.000000	384.000000	384.000000	12.000000	12.000000	12.000000	Ada	12
standard	384	8	32	zmq	NA	0	1	3	3	0	40.942017	49.642090	218.308594	4363.841637	7735.371359	9822.661713	224.485839	258.805908	271.062866	0.162842	0.188477	0.196533	9.532349	11.424805	1049.524903	0.000000	0.000000	0.000000				384.000000	384.000000	384.000000	12.000000	12.000000	12.000000	Ada	12
standard	384	8	64	inproc	0	NA	NA	3	3	0	52.869507	53.291016	53.629029	7160.585734	7205.717427	7263.627612	288.884156	289.852051	294.613892	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002076	0.003174	0.003174				384.000000	384.000000	384.000000	6.000000	6.000000	6.000000	Ada	12
standard	384	8	64	zmq	NA	0	0	3	3	0	39.391480	43.281982	43.439453	8840.006460	8872.052030	9844.327944	176.398072	183.680176	208.391601	0.137939	0.146973	0.184570	3.826416	4.730957	5.090576	0.000000	0.000000	0.000000				384.000000	384.000000	384.000000	6.000000	6.000000	6.000000	Ada	12
standard	384	8	64	zmq	NA	0	1	3	3	0	139.770996	235.593018	276.479004	1419.946394	1629.929460	5183.667338	246.047120	272.937012	297.624024	0.139892	0.141113	0.165650	329.981568	655.645020	925.756470	0.000000	0.000000	0.000000				384.000000	384.000000	384.000000	6.000000	6.000000	6.000000	Ada	12
standard	384	8	8	inproc	0	NA	NA	3	3	0	53.420410	56.451904	71.688477	5609.924751	6802.250602	7211.487087	399.381592	422.121582	476.847168	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.013062	0.014404	0.014526				384.000000	384.000000	384.000000	48.000000	48.000000	48.000000	Ada	12
standard	384	8	8	zmq	NA	0	0	3	3	0	41.707031	45.540039	58.709473	6887.229341	8432.140330	9285.507805	264.272705	293.401123	347.648315	0.211792	0.240234	0.294678	29.935303	30.551270	64.832520	0.000000	0.000000	0.000000				384.000000	384.000000	384.000000	48.000000	48.000000	48.000000	Ada	12
standard	384	8	8	zmq	NA	0	1	3	3	0	112.391480	185.063965	254.864013	1628.859637	2074.958247	5871.438396	230.163696	265.647949	274.281860	0.214844	0.246094	0.252076	503.502807	977.605469	1428.035889	0.000000	0.000000	0.000000				384.000000	384.000000	384.000000	48.000000	48.000000	48.000000	Ada	12
standard	512	1	128	inproc	0	NA	NA	3	3	0	321.024536	333.649170	367.541626	1404.986667	1534.546003	1597.364055	320.955567	333.595215	367.487793	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001953	0.001953	0.001953				512.000000	512.000000	512.000000	4.000000	4.000000	4.000000	Ada	12
standard	512	1	128	zmq	NA	0	0	3	3	0	209.647461	266.792969	308.420411	1690.874113	1919.091056	2638.212554	205.891724	263.093750	304.310303	0.091431	0.110596	0.118897	3.626709	3.703857	4.019897	0.000000	0.000000	0.000000	0.299887	0.310059	0.488151	512.000000	512.000000	512.000000	4.000000	4.000000	4.000000	Ada	12
standard	512	1	128	zmq	NA	0	1	3	3	0	190.755494	227.237061	310.556519	1776.527582	2253.153595	2785.962846	187.546386	223.728027	306.334473	0.088135	0.102051	0.151001	3.089600	3.368896	4.007324	0.000000	0.000000	0.000000	0.463770	0.522722	0.543948	512.000000	512.000000	512.000000	4.000000	4.000000	4.000000	Ada	12
standard	512	1	16	inproc	0	NA	NA	3	3	0	245.218018	265.066895	275.704468	1859.829614	1931.587877	2101.708107	245.135864	264.983154	275.622925	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005371	0.005859	0.006592				512.000000	512.000000	512.000000	32.000000	32.000000	32.000000	Ada	12
standard	512	1	16	zmq	NA	0	0	3	3	0	215.114990	247.893066	382.832519	1527.129494	2065.406699	2436.697715	193.017334	223.748047	231.638794	0.222168	0.263184	0.281739	21.776733	23.761719	150.782226	0.000000	0.000000	0.000000				512.000000	512.000000	512.000000	32.000000	32.000000	32.000000	Ada	12
standard	512	1	16	zmq	NA	0	1	3	3	0	162.521118	164.186035	240.997070	2364.724436	3118.413813	3150.690468	140.151977	141.895752	158.614502	0.161865	0.165039	0.199341	22.134033	22.213623	82.177613	0.000000	0.000000	0.000000				512.000000	512.000000	512.000000	32.000000	32.000000	32.000000	Ada	12
standard	512	1	32	inproc	0	NA	NA	3	3	0	176.056518	176.638916	202.592530	2569.408171	2898.568512	2908.188842	176.011719	176.600830	202.549560	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003418	0.003906	0.003906				512.000000	512.000000	512.000000	16.000000	16.000000	16.000000	Ada	12
standard	512	1	32	zmq	NA	0	0	3	3	0	156.681031	160.542969	163.681518	3129.176226	3189.177352	3269.772038	144.938721	148.662598	151.645874	0.149902	0.166992	0.208374	11.502197	11.691650	11.818359	0.000000	0.000000	0.000000				512.000000	512.000000	512.000000	16.000000	16.000000	16.000000	Ada	12
standard	512	1	32	zmq	NA	0	1	3	3	0	201.733154	203.254150	342.866577	1790.099913	2519.013752	2538.150502	189.989013	190.561523	212.187134	0.191773	0.202393	0.208130	11.475586	12.403076	130.394653	0.000000	0.000000	0.000000				512.000000	512.000000	512.000000	16.000000	16.000000	16.000000	Ada	12
standard	512	1	64	inproc	0	NA	NA	3	3	0	195.052001	199.137939	290.454468	1956.100130	2571.082142	2626.093387	195.001709	199.102295	290.409302	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000489	0.000977	0.002442				512.000000	512.000000	512.000000	8.000000	8.000000	8.000000	Ada	12
standard	512	1	64	zmq	NA	0	0	3	3	0	150.384522	154.298096	167.409058	3077.251377	3318.252229	3406.912995	143.937011	148.087402	161.120606	0.101807	0.108643	0.123901	6.143555	6.213135	6.346802	0.000000	0.000000	0.000000	1.807149	3.041075	22.441229	512.000000	512.000000	512.000000	8.000000	8.000000	8.000000	Ada	12
standard	512	1	64	zmq	NA	0	1	3	3	0	211.018554	233.703125	243.369507	2107.121026	2190.813666	2454.694170	203.538818	226.441895	236.640870	0.136108	0.147217	0.151001	6.530639	7.065918	7.293457	0.000000	0.000000	0.000000	0.389618	0.461235	0.470069	512.000000	512.000000	512.000000	8.000000	8.000000	8.000000	Ada	12
standard	512	1	8	inproc	0	NA	NA	3	3	0	209.754029	217.033936	228.985474	2242.057406	2359.078080	2443.898152	209.685181	216.958496	228.897339	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.006836	0.006836	0.006958				512.000000	512.000000	512.000000	64.000000	64.000000	64.000000	Ada	12
standard	512	1	8	zmq	NA	0	0	3	3	0	196.774537	208.963135	367.785644	1711.226434	2450.192952	2611.984358	155.704589	165.955566	193.147583	0.215698	0.224365	0.262329	40.748047	42.671875	174.239990	0.000000	0.000000	0.000000				512.000000	512.000000	512.000000	64.000000	64.000000	64.000000	Ada	12
standard	512	1	8	zmq	NA	0	1	3	3	0	286.965455	351.791016	606.337037	1025.073846	1455.409539	1880.131725	191.620850	192.941650	274.290527	0.305053	0.324707	0.478028	94.901245	161.066650	332.645874	0.000000	0.000000	0.000000				512.000000	512.000000	512.000000	64.000000	64.000000	64.000000	Ada	12
standard	512	12	128	inproc	0	NA	NA	3	3	0	75.947876	78.201904	79.564942	6436.884066	6547.155144	6747.408945	257.035767	257.229980	260.529419	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				512.000000	512.000000	512.000000	4.000000	4.000000	4.000000	Ada	12
standard	512	12	128	zmq	NA	0	0	3	3	0	68.548462	71.320068	71.931030	7118.443015	7178.905065	7481.398995	212.927978	216.013916	231.359864	0.140991	0.144043	0.158813	3.291504	3.510986	4.126953	0.000000	0.000000	0.000000	0.405597	0.423674	0.442276	512.000000	512.000000	512.000000	4.000000	4.000000	4.000000	Ada	12
standard	512	12	128	zmq	NA	0	1	3	3	0	101.574585	114.715088	136.253052	3854.014866	4463.231554	5126.427304	337.831421	386.544922	462.698853	0.231568	0.239990	0.260132	3.778809	3.844727	4.693848	0.000000	0.000000	0.000000	0.481529	0.486525	0.617148	512.000000	512.000000	512.000000	4.000000	4.000000	4.000000	Ada	12
standard	512	12	16	inproc	0	NA	NA	3	3	0	57.974487	62.084961	63.238037	8099.085730	8246.763665	8876.091157	480.562745	525.952637	541.653198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004883	0.007812	0.010742				512.000000	512.000000	512.000000	32.000000	32.000000	32.000000	Ada	12
standard	512	12	16	zmq	NA	0	0	3	3	0	50.729004	58.826904	66.533935	7799.981284	8703.500654	10356.755567	399.555542	491.549316	497.260253	0.200562	0.233643	0.244629	18.431763	24.440674	56.754517	0.000000	0.000000	0.000000	0.346654	0.363323	5.895330	512.000000	512.000000	512.000000	32.000000	32.000000	32.000000	Ada	12
standard	512	12	16	zmq	NA	0	1	3	3	0	39.806518	40.962891	66.201904	9049.180895	12499.117914	12873.078485	306.806763	307.169922	466.556397	0.187011	0.197998	0.288086	15.952026	18.205566	82.635986	0.000000	0.000000	0.000000	0.576731	0.929204	4.866804	512.000000	512.000000	512.000000	32.000000	32.000000	32.000000	Ada	12
standard	512	12	32	inproc	0	NA	NA	3	3	0	54.388916	55.873779	59.193969	8676.827789	9163.511158	9420.704332	428.092041	451.265625	467.594360	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001953	0.002930	0.003540				512.000000	512.000000	512.000000	16.000000	16.000000	16.000000	Ada	12
standard	512	12	32	zmq	NA	0	0	3	3	0	47.479492	49.906006	65.719971	8269.440051	10259.286256	10811.842362	316.990234	317.465576	455.235840	0.220336	0.241943	0.285766	9.844604	10.370117	25.795166	0.000000	0.000000	0.000000	0.328014	0.362953	11.433421	512.000000	512.000000	512.000000	16.000000	16.000000	16.000000	Ada	12
standard	512	12	32	zmq	NA	0	1	3	3	0	46.344482	49.094971	69.634400	8053.344602	10428.766789	11086.751941	302.674194	307.185547	485.035279	0.222901	0.223877	0.248779	8.996460	9.711914	33.132569	0.000000	0.000000	0.000000	0.313741	0.319470	1.472083	512.000000	512.000000	512.000000	16.000000	16.000000	16.000000	Ada	12
standard	512	12	64	inproc	0	NA	NA	3	3	0	40.795898	42.206787	43.813965	11701.516998	12130.750409	12565.310117	295.167358	297.617188	299.178589	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000977	0.000977	0.001465				512.000000	512.000000	512.000000	8.000000	8.000000	8.000000	Ada	12
standard	512	12	64	zmq	NA	0	0	3	3	0	42.043457	42.813965	44.833374	11443.280463	11958.714916	12181.967275	245.378540	252.893066	261.770263	0.201050	0.230225	0.243408	5.135010	5.288818	5.586303	0.000000	0.000000	0.000000	0.320056	0.341828	0.375463	512.000000	512.000000	512.000000	8.000000	8.000000	8.000000	Ada	12
standard	512	12	64	zmq	NA	0	1	3	3	0	46.673950	48.644775	57.748779	9091.950751	10525.282436	10989.310215	265.752319	282.426270	332.803223	0.213501	0.243164	0.338867	5.000611	5.091309	5.505249	0.000000	0.000000	0.000000	0.306288	0.311778	0.323779	512.000000	512.000000	512.000000	8.000000	8.000000	8.000000	Ada	12
standard	512	12	8	inproc	0	NA	NA	3	3	0	43.525024	48.072021	50.873535	10094.784335	10650.685871	11893.145809	418.795899	429.827881	452.006226	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.009888	0.010742	0.011352				512.000000	512.000000	512.000000	64.000000	64.000000	64.000000	Ada	12
standard	512	12	8	zmq	NA	0	0	3	3	0	43.031494	43.629150	49.485596	10493.414684	11735.273216	11900.557803	317.224121	345.439697	393.292969	0.226440	0.245850	0.266724	58.428223	59.056152	76.022705	0.000000	0.000000	0.000000	1.478545	2.800555	4.122564	512.000000	512.000000	512.000000	64.000000	64.000000	64.000000	Ada	12
