suite	rep	count	threads	batch	mode	inproc_sleep_ms	recv_sleep_ms	recv_verify	exit_code	wall_ms	submitted	batches	sum_build_ms	sum_pack_ms	sum_submit_ack_ms	sum_inproc_ms	zmq	throughput_tx_s	bench_oneway_ms	host	nproc	unix_ts
standard	3	384	4	8	inproc	0	NA	NA	0	70.833984	384	48	271.860840	0.000000	0.000000	0.010010	0	5421.126644	NA	Ada	12	1774748175
standard	1	384	4	8	zmq	NA	0	0	0	63.842041	384	48	214.108398	0.188232	30.243652	0.000000	1	6014.845295	NA	Ada	12	1774748177
standard	2	384	4	8	zmq	NA	0	0	0	51.654053	384	48	168.065674	0.149902	28.977295	0.000000	1	7434.073024	NA	Ada	12	1774748178
standard	3	384	4	8	zmq	NA	0	0	0	54.243896	384	48	178.371582	0.182617	28.483398	0.000000	1	7079.137468	NA	Ada	12	1774748179
standard	1	384	4	8	zmq	NA	0	1	0	198.363037	384	48	135.744873	0.134521	653.449707	0.000000	1	1935.844528	NA	Ada	12	1774748182
standard	2	384	4	8	zmq	NA	0	1	0	43.357910	384	48	141.084229	0.127441	21.804199	0.000000	1	8856.515423	NA	Ada	12	1774748183
standard	3	384	4	8	zmq	NA	0	1	0	195.988037	384	48	181.164795	0.204834	596.522949	0.000000	1	1959.303260	NA	Ada	12	1774748184
standard	1	384	4	16	inproc	0	NA	NA	0	111.750000	384	24	381.446045	0.000000	0.000000	0.007812	0	3436.241611	NA	Ada	12	1774748184
standard	2	384	4	16	inproc	0	NA	NA	0	80.713867	384	24	308.508301	0.000000	0.000000	0.003906	0	4757.546793	NA	Ada	12	1774748184
standard	3	384	4	16	inproc	0	NA	NA	0	73.779053	384	24	277.181885	0.000000	0.000000	0.006836	0	5204.729334	NA	Ada	12	1774748184
standard	1	384	4	16	zmq	NA	0	0	0	60.401123	384	24	201.569580	0.204102	16.577637	0.000000	1	6357.497686	NA	Ada	12	1774748186
standard	2	384	4	16	zmq	NA	0	0	0	113.306152	384	24	402.479004	0.307373	26.102051	0.000000	1	3389.048097	NA	Ada	12	1774748188
standard	3	384	4	16	zmq	NA	0	0	0	98.822998	384	24	357.690918	0.239746	26.656982	0.000000	1	3885.735179	NA	Ada	12	1774748189
standard	1	384	4	16	zmq	NA	0	1	0	206.038086	384	24	235.107422	0.228271	568.620605	0.000000	1	1863.733097	NA	Ada	12	1774748191
standard	2	384	4	16	zmq	NA	0	1	0	41.918945	384	24	140.695801	0.135498	15.520020	0.000000	1	9160.535818	NA	Ada	12	1774748192
standard	3	384	4	16	zmq	NA	0	1	0	339.428955	384	24	177.817383	0.153809	1162.484619	0.000000	1	1131.311853	NA	Ada	12	1774748194
standard	1	384	4	32	inproc	0	NA	NA	0	72.479980	384	12	267.273682	0.000000	0.000000	0.001953	0	5298.014673	NA	Ada	12	1774748194
standard	2	384	4	32	inproc	0	NA	NA	0	68.986084	384	12	244.617188	0.000000	0.000000	0.000977	0	5566.340018	NA	Ada	12	1774748194
standard	3	384	4	32	inproc	0	NA	NA	0	78.383057	384	12	257.683350	0.000000	0.000000	0.000977	0	4899.017931	NA	Ada	12	1774748194
standard	1	384	4	32	zmq	NA	0	0	0	63.135986	384	12	229.638428	0.145996	9.782715	0.000000	1	6082.109781	NA	Ada	12	1774748196
standard	2	384	4	32	zmq	NA	0	0	0	50.664062	384	12	177.400146	0.126953	8.133789	0.000000	1	7579.336931	NA	Ada	12	1774748197
standard	3	384	4	32	zmq	NA	0	0	0	80.770996	384	12	294.197510	0.379150	9.850830	0.000000	1	4754.181805	NA	Ada	12	1774748198
standard	1	384	4	32	zmq	NA	0	1	0	500.404053	384	12	457.364990	0.292725	1505.852783	0.000000	1	767.379876	NA	Ada	12	1774748201
standard	2	384	4	32	zmq	NA	0	1	0	67.909912	384	12	228.007080	0.156982	9.541992	0.000000	1	5654.550095	NA	Ada	12	1774748202
standard	3	384	4	32	zmq	NA	0	1	0	187.144043	384	12	201.940674	0.137207	511.980957	0.000000	1	2051.895395	NA	Ada	12	1774748203
standard	1	384	4	64	inproc	0	NA	NA	0	75.030029	384	6	233.260254	0.000000	0.000000	0.000000	0	5117.950820	NA	Ada	12	1774748204
standard	2	384	4	64	inproc	0	NA	NA	0	91.967041	384	6	282.614746	0.000000	0.000000	0.000977	0	4175.408883	NA	Ada	12	1774748204
standard	3	384	4	64	inproc	0	NA	NA	0	106.697021	384	6	312.560059	0.000000	0.000000	0.003174	0	3598.975816	NA	Ada	12	1774748204
standard	1	384	4	64	zmq	NA	0	0	0	47.289062	384	6	139.090088	0.111572	5.435303	0.000000	1	8120.270940	NA	Ada	12	1774748206
standard	2	384	4	64	zmq	NA	0	0	0	51.354004	384	6	150.722656	0.103760	4.671875	0.000000	1	7477.508486	NA	Ada	12	1774748207
standard	3	384	4	64	zmq	NA	0	0	0	60.480957	384	6	180.012939	0.105225	5.720947	0.000000	1	6349.105881	NA	Ada	12	1774748208
standard	1	384	4	64	zmq	NA	0	1	0	187.991211	384	6	179.970215	0.122070	501.552979	0.000000	1	2042.648686	NA	Ada	12	1774748211
standard	2	384	4	64	zmq	NA	0	1	0	50.426025	384	6	142.473877	0.101318	4.968750	0.000000	1	7615.115350	NA	Ada	12	1774748212
standard	3	384	4	64	zmq	NA	0	1	0	198.347168	384	6	217.387695	0.141846	498.265137	0.000000	1	1935.999409	NA	Ada	12	1774748213
standard	1	384	4	128	inproc	0	NA	NA	0	120.100098	384	3	295.865967	0.000000	0.000000	0.001953	0	3197.332954	NA	Ada	12	1774748213
standard	2	384	4	128	inproc	0	NA	NA	0	95.853027	384	3	256.431885	0.000000	0.000000	0.000977	0	4006.133250	NA	Ada	12	1774748213
standard	3	384	4	128	inproc	0	NA	NA	0	90.396973	384	3	246.303223	0.000000	0.000000	0.000977	0	4247.929867	NA	Ada	12	1774748214
standard	1	384	4	128	zmq	NA	0	0	0	63.995117	384	3	171.793945	0.123047	2.648682	0.000000	1	6000.457799	NA	Ada	12	1774748216
standard	2	384	4	128	zmq	NA	0	0	0	60.003174	384	3	146.202881	0.102295	2.757812	0.000000	1	6399.661476	NA	Ada	12	1774748217
standard	3	384	4	128	zmq	NA	0	0	0	239.809814	384	3	595.130859	0.340332	20.742676	0.000000	1	1601.268909	NA	Ada	12	1774748218
standard	1	384	4	128	zmq	NA	0	1	0	77.796143	384	3	202.583984	0.147949	1.916016	0.000000	1	4935.977380	NA	Ada	12	1774748220
standard	2	384	4	128	zmq	NA	0	1	0	72.041992	384	3	194.668213	0.152832	2.997803	0.000000	1	5330.224614	NA	Ada	12	1774748221
standard	3	384	4	128	zmq	NA	0	1	0	165.842041	384	3	203.691895	0.156982	241.607422	0.000000	1	2315.456308	NA	Ada	12	1774748223
standard	1	384	8	8	inproc	0	NA	NA	0	86.925049	384	48	531.572754	0.000000	0.000000	0.014404	0	4417.598899	NA	Ada	12	1774748223
standard	2	384	8	8	inproc	0	NA	NA	0	56.451904	384	48	422.121582	0.000000	0.000000	0.014648	0	6802.250602	NA	Ada	12	1774748223
standard	3	384	8	8	inproc	0	NA	NA	0	50.388916	384	48	376.641602	0.000000	0.000000	0.011719	0	7620.723571	NA	Ada	12	1774748223
standard	1	384	8	8	zmq	NA	0	0	0	71.878906	384	48	401.895508	0.349121	99.113770	0.000000	1	5342.318352	NA	Ada	12	1774748225
standard	2	384	8	8	zmq	NA	0	0	0	37.874023	384	48	235.144287	0.183350	29.319336	0.000000	1	10138.875280	NA	Ada	12	1774748226
standard	3	384	8	8	zmq	NA	0	0	0	45.540039	384	48	293.401123	0.240234	30.551270	0.000000	1	8432.140330	NA	Ada	12	1774748228
standard	1	384	8	8	zmq	NA	0	1	0	324.664062	384	48	194.679443	0.183594	1878.466309	0.000000	1	1182.761027	NA	Ada	12	1774748230
standard	2	384	8	8	zmq	NA	0	1	0	39.718994	384	48	265.647949	0.258057	29.400146	0.000000	1	9667.918544	NA	Ada	12	1774748231
standard	3	384	8	8	zmq	NA	0	1	0	185.063965	384	48	282.915771	0.246094	977.605469	0.000000	1	2074.958247	NA	Ada	12	1774748232
standard	1	384	8	16	inproc	0	NA	NA	0	43.118896	384	24	299.172119	0.000000	0.000000	0.010010	0	8905.608244	NA	Ada	12	1774748232
standard	2	384	8	16	inproc	0	NA	NA	0	48.295898	384	24	339.206299	0.000000	0.000000	0.005127	0	7950.985745	NA	Ada	12	1774748233
standard	3	384	8	16	inproc	0	NA	NA	0	56.260986	384	24	376.789307	0.000000	0.000000	0.009277	0	6825.333594	NA	Ada	12	1774748233
standard	1	384	8	16	zmq	NA	0	0	0	38.698975	384	24	248.238525	0.181396	15.264404	0.000000	1	9922.743532	NA	Ada	12	1774748235
standard	2	384	8	16	zmq	NA	0	0	0	37.849854	384	24	242.640869	0.160156	13.657959	0.000000	1	10145.349700	NA	Ada	12	1774748236
standard	3	384	8	16	zmq	NA	0	0	0	383.093994	384	24	315.884521	0.239746	2113.090576	0.000000	1	1002.364970	NA	Ada	12	1774748237
standard	1	384	8	16	zmq	NA	0	1	0	322.186035	384	24	267.427979	0.211426	1924.701416	0.000000	1	1191.857989	NA	Ada	12	1774748240
standard	2	384	8	16	zmq	NA	0	1	0	50.247070	384	24	326.601807	0.222412	17.943604	0.000000	1	7642.236604	NA	Ada	12	1774748241
standard	3	384	8	16	zmq	NA	0	1	0	327.689941	384	24	734.310059	0.213379	1164.009277	0.000000	1	1171.839448	NA	Ada	12	1774748242
standard	1	384	8	32	inproc	0	NA	NA	0	59.656006	384	12	344.025879	0.000000	0.000000	0.004883	0	6436.904289	NA	Ada	12	1774748242
standard	2	384	8	32	inproc	0	NA	NA	0	55.519043	384	12	330.795654	0.000000	0.000000	0.005127	0	6916.545738	NA	Ada	12	1774748243
standard	3	384	8	32	inproc	0	NA	NA	0	53.688232	384	12	312.629395	0.000000	0.000000	0.001953	0	7152.405335	NA	Ada	12	1774748243
standard	1	384	8	32	zmq	NA	0	0	0	43.616943	384	12	233.939941	0.303711	8.552246	0.000000	1	8803.918166	NA	Ada	12	1774748245
standard	2	384	8	32	zmq	NA	0	0	0	33.113770	384	12	181.114502	0.132568	7.329590	0.000000	1	11596.384387	NA	Ada	12	1774748246
standard	3	384	8	32	zmq	NA	0	0	0	44.650146	384	12	240.854004	0.264160	8.631104	0.000000	1	8600.195749	NA	Ada	12	1774748247
standard	1	384	8	32	zmq	NA	0	1	0	49.642090	384	12	283.319824	0.188477	11.424805	0.000000	1	7735.371359	NA	Ada	12	1774748249
standard	2	384	8	32	zmq	NA	0	1	0	32.241943	384	12	190.165771	0.137207	7.639893	0.000000	1	11909.952068	NA	Ada	12	1774748250
standard	3	384	8	32	zmq	NA	0	1	0	386.975098	384	12	258.805908	0.204590	2087.625000	0.000000	1	992.311914	NA	Ada	12	1774748252
standard	1	384	8	64	inproc	0	NA	NA	0	53.291016	384	6	287.916260	0.000000	0.000000	0.003174	0	7205.717427	NA	Ada	12	1774748252
standard	2	384	8	64	inproc	0	NA	NA	0	52.447998	384	6	289.852051	0.000000	0.000000	0.000977	0	7321.537796	NA	Ada	12	1774748252
standard	3	384	8	64	inproc	0	NA	NA	0	53.967041	384	6	299.375732	0.000000	0.000000	0.003174	0	7115.454040	NA	Ada	12	1774748252
standard	1	384	8	64	zmq	NA	0	0	0	43.281982	384	6	233.103027	0.222168	4.730957	0.000000	1	8872.052030	NA	Ada	12	1774748254
standard	2	384	8	64	zmq	NA	0	0	0	43.596924	384	6	183.680176	0.128906	2.921875	0.000000	1	8807.960890	NA	Ada	12	1774748255
standard	3	384	8	64	zmq	NA	0	0	0	35.500977	384	6	169.115967	0.146973	5.450195	0.000000	1	10816.603857	NA	Ada	12	1774748256
standard	1	384	8	64	zmq	NA	0	1	0	235.593018	384	6	272.937012	0.141113	655.645020	0.000000	1	1629.929460	NA	Ada	12	1774748259
standard	2	384	8	64	zmq	NA	0	1	0	43.948975	384	6	219.157227	0.138672	4.318115	0.000000	1	8737.405216	NA	Ada	12	1774748260
standard	3	384	8	64	zmq	NA	0	1	0	317.364990	384	6	322.311035	0.190186	1195.867920	0.000000	1	1209.963329	NA	Ada	12	1774748261
standard	1	384	8	128	inproc	0	NA	NA	0	88.607910	384	3	239.493896	0.000000	0.000000	0.000977	0	4333.698869	NA	Ada	12	1774748261
standard	2	384	8	128	inproc	0	NA	NA	0	131.927979	384	3	352.184082	0.000000	0.000000	0.000977	0	2910.679026	NA	Ada	12	1774748262
standard	3	384	8	128	inproc	0	NA	NA	0	101.895020	384	3	272.365234	0.000000	0.000000	0.000977	0	3768.584586	NA	Ada	12	1774748262
standard	1	384	8	128	zmq	NA	0	0	0	83.927002	384	3	227.167236	0.131836	2.605957	0.000000	1	4575.404710	NA	Ada	12	1774748264
standard	2	384	8	128	zmq	NA	0	0	0	62.662842	384	3	179.656982	0.104980	3.267822	0.000000	1	6128.033600	NA	Ada	12	1774748265
standard	3	384	8	128	zmq	NA	0	0	0	124.793945	384	3	291.031982	0.165771	2.274170	0.000000	1	3077.072361	NA	Ada	12	1774748266
standard	1	384	8	128	zmq	NA	0	1	0	635.663086	384	3	238.105225	0.135986	1604.355957	0.000000	1	604.093597	NA	Ada	12	1774748269
standard	2	384	8	128	zmq	NA	0	1	0	72.185059	384	3	181.686035	0.176758	2.885254	0.000000	1	5319.660432	NA	Ada	12	1774748270
standard	3	384	8	128	zmq	NA	0	1	0	75.247803	384	3	189.698242	0.120850	3.018311	0.000000	1	5103.139043	NA	Ada	12	1774748271
standard	1	384	12	8	inproc	0	NA	NA	0	47.568115	384	48	411.498047	0.000000	0.000000	0.010010	0	8072.634329	NA	Ada	12	1774748271
standard	2	384	12	8	inproc	0	NA	NA	0	67.119873	384	48	537.725830	0.000000	0.000000	0.010986	0	5721.107365	NA	Ada	12	1774748272
standard	3	384	12	8	inproc	0	NA	NA	0	124.308105	384	48	792.992432	0.000000	0.000000	0.009766	0	3089.098644	NA	Ada	12	1774748272
standard	1	384	12	8	zmq	NA	0	0	0	60.747070	384	48	310.736328	0.187256	22.991455	0.000000	1	6321.292501	NA	Ada	12	1774748275
standard	2	384	12	8	zmq	NA	0	0	0	33.380859	384	48	230.680420	0.191650	50.012695	0.000000	1	11503.598385	NA	Ada	12	1774748276
standard	3	384	12	8	zmq	NA	0	0	0	94.716064	384	48	595.088867	0.934326	143.042725	0.000000	1	4054.222504	NA	Ada	12	1774748277
standard	1	384	12	8	zmq	NA	0	1	0	84.679932	384	48	617.397461	0.337646	93.009277	0.000000	1	4534.722603	NA	Ada	12	1774748280
standard	2	384	12	8	zmq	NA	0	1	0	56.128174	384	48	412.759277	0.299805	42.055908	0.000000	1	6841.483943	NA	Ada	12	1774748281
standard	3	384	12	8	zmq	NA	0	1	0	40.018066	384	48	254.953613	0.158936	27.314941	0.000000	1	9595.666020	NA	Ada	12	1774748282
standard	1	384	12	16	inproc	0	NA	NA	0	45.229980	384	24	343.841309	0.000000	0.000000	0.003906	0	8489.943971	NA	Ada	12	1774748282
standard	2	384	12	16	inproc	0	NA	NA	0	48.690918	384	24	366.118896	0.000000	0.000000	0.004150	0	7886.481012	NA	Ada	12	1774748282
standard	3	384	12	16	inproc	0	NA	NA	0	60.082031	384	24	422.484863	0.000000	0.000000	0.008057	0	6391.261947	NA	Ada	12	1774748282
standard	1	384	12	16	zmq	NA	0	0	0	48.282959	384	24	281.630371	0.154785	21.451172	0.000000	1	7953.116546	NA	Ada	12	1774748284
standard	2	384	12	16	zmq	NA	0	0	0	47.979004	384	24	319.700439	0.169922	41.587891	0.000000	1	8003.500880	NA	Ada	12	1774748286
standard	3	384	12	16	zmq	NA	0	0	0	41.326904	384	24	261.579590	0.136963	23.549805	0.000000	1	9291.767833	NA	Ada	12	1774748287
standard	1	384	12	16	zmq	NA	0	1	0	35.357178	384	24	240.878418	0.140869	22.209717	0.000000	1	10860.595347	NA	Ada	12	1774748289
standard	2	384	12	16	zmq	NA	0	1	0	65.597168	384	24	394.398193	0.204590	75.523438	0.000000	1	5853.911257	NA	Ada	12	1774748290
standard	3	384	12	16	zmq	NA	0	1	0	38.028076	384	24	271.580811	0.135010	24.650146	0.000000	1	10097.802431	NA	Ada	12	1774748291
standard	1	384	12	32	inproc	0	NA	NA	0	65.883057	384	12	379.156982	0.000000	0.000000	0.002930	0	5828.509173	NA	Ada	12	1774748291
standard	2	384	12	32	inproc	0	NA	NA	0	58.831055	384	12	427.651855	0.000000	0.000000	0.000977	0	6527.164982	NA	Ada	12	1774748292
standard	3	384	12	32	inproc	0	NA	NA	0	72.059082	384	12	482.212158	0.000000	0.000000	0.003174	0	5328.960475	NA	Ada	12	1774748292
standard	1	384	12	32	zmq	NA	0	0	0	48.315186	384	12	273.918213	0.173340	12.847168	0.000000	1	7947.811763	NA	Ada	12	1774748294
standard	2	384	12	32	zmq	NA	0	0	0	34.865967	384	12	277.172363	0.214355	8.252197	0.000000	1	11013.605395	NA	Ada	12	1774748295
standard	3	384	12	32	zmq	NA	0	0	0	385.156006	384	12	332.241455	0.227295	3524.369629	0.000000	1	996.998604	NA	Ada	12	1774748297
standard	1	384	12	32	zmq	NA	0	1	0	36.780029	384	12	267.711670	0.169922	13.231934	0.000000	1	10440.448454	NA	Ada	12	1774748299
standard	2	384	12	32	zmq	NA	0	1	0	63.141846	384	12	371.738037	0.301025	24.648682	0.000000	1	6081.545380	NA	Ada	12	1774748300
standard	3	384	12	32	zmq	NA	0	1	0	69.510986	384	12	423.030273	0.296387	35.747314	0.000000	1	5524.306592	NA	Ada	12	1774748301
standard	1	384	12	64	inproc	0	NA	NA	0	73.890137	384	6	345.506348	0.000000	0.000000	0.002930	0	5196.904716	NA	Ada	12	1774748301
standard	2	384	12	64	inproc	0	NA	NA	0	78.979004	384	6	357.541748	0.000000	0.000000	0.002197	0	4862.051697	NA	Ada	12	1774748301
standard	3	384	12	64	inproc	0	NA	NA	0	81.065918	384	6	371.461182	0.000000	0.000000	0.003174	0	4736.885853	NA	Ada	12	1774748302
standard	1	384	12	64	zmq	NA	0	0	0	122.630127	384	6	472.395996	0.319336	9.601318	0.000000	1	3131.367548	NA	Ada	12	1774748305
standard	2	384	12	64	zmq	NA	0	0	0	66.802979	384	6	285.938721	0.217773	5.624268	0.000000	1	5748.246688	NA	Ada	12	1774748306
standard	3	384	12	64	zmq	NA	0	0	0	292.473877	384	6	273.681152	0.170654	901.571045	0.000000	1	1312.937771	NA	Ada	12	1774748307
standard	1	384	12	64	zmq	NA	0	1	0	44.491943	384	6	198.084961	0.114746	4.616943	0.000000	1	8630.776069	NA	Ada	12	1774748309
standard	2	384	12	64	zmq	NA	0	1	0	200.131104	384	6	295.943115	0.137695	503.595947	0.000000	1	1918.742231	NA	Ada	12	1774748311
standard	3	384	12	64	zmq	NA	0	1	0	194.796143	384	6	196.111816	0.092529	647.710693	0.000000	1	1971.291602	NA	Ada	12	1774748312
standard	1	384	12	128	inproc	0	NA	NA	0	75.554932	384	3	196.764160	0.000000	0.000000	0.000000	0	5082.394910	NA	Ada	12	1774748312
standard	2	384	12	128	inproc	0	NA	NA	0	83.989990	384	3	202.588867	0.000000	0.000000	0.001221	0	4571.973386	NA	Ada	12	1774748312
standard	3	384	12	128	inproc	0	NA	NA	0	89.806152	384	3	221.465088	0.000000	0.000000	0.000000	0	4275.876318	NA	Ada	12	1774748312
standard	1	384	12	128	zmq	NA	0	0	0	200.414795	384	3	163.795898	0.114990	347.603760	0.000000	1	1916.026210	NA	Ada	12	1774748315
standard	2	384	12	128	zmq	NA	0	0	0	71.765137	384	3	173.993896	0.113037	2.491211	0.000000	1	5350.787549	NA	Ada	12	1774748316
standard	3	384	12	128	zmq	NA	0	0	0	58.705078	384	3	139.972900	0.073242	3.062012	0.000000	1	6541.171774	0.525100	Ada	12	1774748317
standard	1	384	12	128	zmq	NA	0	1	0	66.435059	384	3	148.793213	0.087891	3.045166	0.000000	1	5780.080700	0.240350	Ada	12	1774748319
standard	2	384	12	128	zmq	NA	0	1	0	82.060059	384	3	196.597168	0.093018	2.977783	0.000000	1	4679.499461	0.329393	Ada	12	1774748320
standard	3	384	12	128	zmq	NA	0	1	0	108.306885	384	3	262.092285	0.189941	3.333008	0.000000	1	3545.480981	0.356580	Ada	12	1774748321
standard	1	512	1	8	inproc	0	NA	NA	0	240.937012	512	64	240.836182	0.000000	0.000000	0.007080	0	2125.036732	NA	Ada	12	1774748322
standard	2	512	1	8	inproc	0	NA	NA	0	217.033936	512	64	216.958496	0.000000	0.000000	0.006836	0	2359.078080	NA	Ada	12	1774748322
standard	3	512	1	8	inproc	0	NA	NA	0	202.474121	512	64	202.411865	0.000000	0.000000	0.006836	0	2528.718225	NA	Ada	12	1774748323
standard	1	512	1	8	zmq	NA	0	0	0	208.963135	512	64	165.955566	0.224365	42.671875	0.000000	1	2450.192952	NA	Ada	12	1774748325
standard	2	512	1	8	zmq	NA	0	0	0	184.585938	512	64	145.453613	0.207031	38.824219	0.000000	1	2773.775765	NA	Ada	12	1774748326
standard	3	512	1	8	zmq	NA	0	0	0	526.608154	512	64	220.339600	0.300293	305.808105	0.000000	1	972.259916	NA	Ada	12	1774748328
standard	1	512	1	8	zmq	NA	0	1	0	351.791016	512	64	190.300049	0.285400	161.066650	0.000000	1	1455.409539	NA	Ada	12	1774748330
standard	2	512	1	8	zmq	NA	0	1	0	222.139893	512	64	192.941650	0.324707	28.735840	0.000000	1	2304.853910	NA	Ada	12	1774748332
standard	3	512	1	8	zmq	NA	0	1	0	860.883057	512	64	355.639404	0.631348	504.225098	0.000000	1	594.738154	NA	Ada	12	1774748334
standard	1	512	1	16	inproc	0	NA	NA	0	286.342041	512	32	286.262695	0.000000	0.000000	0.007324	0	1788.071351	NA	Ada	12	1774748334
standard	2	512	1	16	inproc	0	NA	NA	0	265.066895	512	32	264.983154	0.000000	0.000000	0.004883	0	1931.587877	NA	Ada	12	1774748334
standard	3	512	1	16	inproc	0	NA	NA	0	225.369141	512	32	225.288574	0.000000	0.000000	0.005859	0	2271.828337	NA	Ada	12	1774748335
standard	1	512	1	16	zmq	NA	0	0	0	247.893066	512	32	223.748047	0.263184	23.761719	0.000000	1	2065.406699	NA	Ada	12	1774748337
standard	2	512	1	16	zmq	NA	0	0	0	517.771973	512	32	239.529541	0.300293	277.802734	0.000000	1	988.852288	NA	Ada	12	1774748339
standard	3	512	1	16	zmq	NA	0	0	0	182.336914	512	32	162.286621	0.181152	19.791748	0.000000	1	2807.988731	NA	Ada	12	1774748340
standard	1	512	1	16	zmq	NA	0	1	0	164.186035	512	32	141.895752	0.165039	22.054443	0.000000	1	3118.413813	NA	Ada	12	1774748343
standard	2	512	1	16	zmq	NA	0	1	0	317.808105	512	32	175.333252	0.233643	142.141602	0.000000	1	1611.035059	NA	Ada	12	1774748344
standard	3	512	1	16	zmq	NA	0	1	0	160.856201	512	32	138.408203	0.158691	22.213623	0.000000	1	3182.967124	NA	Ada	12	1774748345
standard	1	512	1	32	inproc	0	NA	NA	0	175.474121	512	16	175.422607	0.000000	0.000000	0.003906	0	2917.809172	NA	Ada	12	1774748346
standard	2	512	1	32	inproc	0	NA	NA	0	176.638916	512	16	176.600830	0.000000	0.000000	0.002930	0	2898.568512	NA	Ada	12	1774748346
standard	3	512	1	32	inproc	0	NA	NA	0	228.546143	512	16	228.498291	0.000000	0.000000	0.003906	0	2240.247830	NA	Ada	12	1774748346
standard	1	512	1	32	zmq	NA	0	0	0	152.819092	512	16	141.214844	0.249756	11.312744	0.000000	1	3350.366724	NA	Ada	12	1774748349
standard	2	512	1	32	zmq	NA	0	0	0	160.542969	512	16	148.662598	0.132812	11.691650	0.000000	1	3189.177352	NA	Ada	12	1774748350
standard	3	512	1	32	zmq	NA	0	0	0	166.820068	512	16	154.629150	0.166992	11.945068	0.000000	1	3069.175100	NA	Ada	12	1774748351
standard	1	512	1	32	zmq	NA	0	1	0	203.254150	512	16	190.561523	0.213867	12.403076	0.000000	1	2519.013752	NA	Ada	12	1774748353
standard	2	512	1	32	zmq	NA	0	1	0	482.479004	512	16	233.812744	0.202393	248.386230	0.000000	1	1061.186074	NA	Ada	12	1774748355
standard	3	512	1	32	zmq	NA	0	1	0	200.212158	512	16	189.416504	0.181152	10.548096	0.000000	1	2557.287253	NA	Ada	12	1774748356
standard	1	512	1	64	inproc	0	NA	NA	0	190.966064	512	8	190.901123	0.000000	0.000000	0.000977	0	2681.104632	NA	Ada	12	1774748357
standard	2	512	1	64	inproc	0	NA	NA	0	199.137939	512	8	199.102295	0.000000	0.000000	0.000000	0	2571.082142	NA	Ada	12	1774748357
standard	3	512	1	64	inproc	0	NA	NA	0	381.770996	512	8	381.716309	0.000000	0.000000	0.003906	0	1341.118119	NA	Ada	12	1774748357
standard	1	512	1	64	zmq	NA	0	0	0	154.298096	512	8	148.087402	0.094971	6.073975	0.000000	1	3318.252229	41.841383	Ada	12	1774748360
standard	2	512	1	64	zmq	NA	0	0	0	180.520020	512	8	174.153809	0.108643	6.213135	0.000000	1	2836.250524	3.041075	Ada	12	1774748361
standard	3	512	1	64	zmq	NA	0	0	0	146.470947	512	8	139.786621	0.139160	6.480469	0.000000	1	3495.573761	0.573222	Ada	12	1774748362
standard	1	512	1	64	zmq	NA	0	1	0	188.333984	512	8	180.635742	0.125000	7.520996	0.000000	1	2718.574673	0.478903	Ada	12	1774748365
standard	2	512	1	64	zmq	NA	0	1	0	253.035889	512	8	246.839844	0.154785	5.995361	0.000000	1	2023.428387	0.461235	Ada	12	1774748366
standard	3	512	1	64	zmq	NA	0	1	0	233.703125	512	8	226.441895	0.147217	7.065918	0.000000	1	2190.813666	0.318000	Ada	12	1774748367
standard	1	512	1	128	inproc	0	NA	NA	0	308.399902	512	4	308.315918	0.000000	0.000000	0.001953	0	1660.182108	NA	Ada	12	1774748368
standard	2	512	1	128	inproc	0	NA	NA	0	401.434082	512	4	401.380371	0.000000	0.000000	0.001953	0	1275.427331	NA	Ada	12	1774748368
standard	3	512	1	128	inproc	0	NA	NA	0	333.649170	512	4	333.595215	0.000000	0.000000	0.001953	0	1534.546003	NA	Ada	12	1774748369
standard	1	512	1	128	zmq	NA	0	0	0	152.501953	512	4	148.689697	0.072266	3.703857	0.000000	1	3357.334051	0.310059	Ada	12	1774748371
standard	2	512	1	128	zmq	NA	0	0	0	266.792969	512	4	263.093750	0.110596	3.549561	0.000000	1	1919.091056	0.289715	Ada	12	1774748372
standard	3	512	1	128	zmq	NA	0	0	0	350.047852	512	4	345.526855	0.127197	4.335938	0.000000	1	1462.657170	0.666243	Ada	12	1774748374
standard	1	512	1	128	zmq	NA	0	1	0	393.875977	512	4	388.940918	0.199951	4.645752	0.000000	1	1299.901569	0.565174	Ada	12	1774748377
standard	2	512	1	128	zmq	NA	0	1	0	227.237061	512	4	223.728027	0.102051	3.368896	0.000000	1	2253.153595	0.522722	Ada	12	1774748378
standard	3	512	1	128	zmq	NA	0	1	0	154.273926	512	4	151.364746	0.074219	2.810303	0.000000	1	3318.772096	0.404819	Ada	12	1774748379
standard	1	512	2	8	inproc	0	NA	NA	0	103.201172	512	64	205.641602	0.000000	0.000000	0.004883	0	4961.183974	NA	Ada	12	1774748379
standard	2	512	2	8	inproc	0	NA	NA	0	106.458984	512	64	211.477295	0.000000	0.000000	0.004883	0	4809.363935	NA	Ada	12	1774748379
standard	3	512	2	8	inproc	0	NA	NA	0	136.103027	512	64	270.243652	0.000000	0.000000	0.006104	0	3761.856073	NA	Ada	12	1774748379
standard	1	512	2	8	zmq	NA	0	0	0	95.954102	512	64	149.512695	0.185059	40.486816	0.000000	1	5335.884466	0.343879	Ada	12	1774748382
standard	2	512	2	8	zmq	NA	0	0	0	133.790039	512	64	220.224365	0.257812	46.093750	0.000000	1	3826.891775	0.406646	Ada	12	1774748383
